Date,Total,Coronavirus
2020-05-12T07:22:30-05:00,220961,133
2020-05-12T07:52:35-05:00,220961,133
2020-05-12T08:22:40-05:00,220961,133
2020-05-12T08:52:45-05:00,220961,133
2020-05-12T09:22:50-05:00,220961,133
2020-05-12T09:52:55-05:00,220961,133
2020-05-12T10:23:00-05:00,220685,133
2020-05-12T10:53:06-05:00,220685,133
2020-05-12T11:23:11-05:00,220685,133
2020-05-12T11:53:16-05:00,220685,133
2020-05-12T12:23:21-05:00,220685,133
2020-05-12T12:53:26-05:00,220685,133
2020-05-12T13:23:31-05:00,220685,133
2020-05-12T13:53:36-05:00,220685,133
2020-05-12T14:23:42-05:00,220657,133
2020-05-12T14:53:48-05:00,220657,133
2020-05-12T15:23:53-05:00,220657,133
